web-scraper-order,web-scraper-start-url,details,prix,adresse,image link,image link-href
"1706212402-3568","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 8 pièces - Ngor Almadies","1 750 000CFA","Ngor, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-ngor-almadies-4384896"
"1706212402-3569","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa - Keur Massar","30 000 000CFA","Pikine, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-4421013"
"1706212402-3570","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 6 pièces  -  Soprime","450 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-soprime-4383009"
"1706212402-3571","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa meublée -  Bayakh","85 000 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-meublee-bayakh-4420425"
"1706212402-3572","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 6 pièces - Mermoz","3 000 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-4381200"
"1706212402-3573","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 6 pièces - Mermoz - Sacré coeur","1 500 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-4383832"
"1706212402-3574","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 06 pièces - Mamelles","700 000CFA","Mamelles, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-06-pieces-mamelles-4420158"
"1706212402-3575","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 9 pièces - Almadies","4 500 000CFA","Almadies, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-almadies-4398805"
"1706212402-3576","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 03 pièces - Somone","57 000 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-03-pieces-somone-4419871"
"1706212402-3577","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 9 pièces - Cocody Riviera Faya Laurier 15","22 000 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-cocody-riviera-faya-laurier-15-4419790"
"1706212402-3578","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 4 pièces - Cité Doudou","175 000CFA","Keur Massar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-cite-doudou-4419639"
"1706212402-3579","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 8 pièces - Almadies 2","225 000 000CFA","Almadies 2, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-almadies-2-4383352"
"1706212402-3580","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 5 pièces - Yoff","500 000 000CFA","Yoff, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-yoff-4390722"
"1706212402-3581","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 04 pièces - Zac Mbao","40 000 000CFA","Diamniadio, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-04-pieces-zac-mbao-4418800"
"1706212402-3582","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 4 pièces - Keur Mbaye Fall","150 000CFA","Rufisque, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-keur-mbaye-fall-4418707"
"1706212402-3583","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 6 pièces - Thiaroye Azur","114 900 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-thiaroye-azur-4418433"
"1706212402-3584","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 7 pièces - Mermoz Stele","2 500 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-stele-4378634"
"1706212402-3585","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa - Sacré-coeur","450 000 000CFA","Sacré-Coeur, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-sacre-coeur-4393337"
"1706212402-3586","https://sn.coinafrique.com/categorie/villas?page=8","Vente villas 7 pièces - Dieuppeul-Derklé","220 000 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-dieuppeul-derkle-4393334"
"1706212402-3587","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 4 pièces - Tiwaoune Peulh","12 500 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-tiwaoune-peulh-4417884"
"1706212402-3588","https://sn.coinafrique.com/categorie/villas?page=8","Location villa duplex 4 pièces - Mbao","300 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-4-pieces-mbao-4417875"
"1706212402-3589","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 11 pièces - Ouakam","1 500 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-11-pieces-ouakam-4384060"
"1706212402-3590","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 5 pièces - Mermoz - Sacré coeur","1 200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-coeur-4400613"
"1706212402-3591","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 3 pièces - Ouest Foire","175 000 000CFA","Ouest Foire, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-ouest-foire-4400511"
"1706212402-3592","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 7 pièces - Mermoz - Sotrac","2 500 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-sotrac-4377485"
"1706212402-3593","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa - Tivaouane Peulh","15 000 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-tivaouane-peulh-4416964"
"1706212402-3594","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 7 pièces - Yoff","3 200 000CFA","Yoff, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-yoff-4391930"
"1706212402-3595","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 5 pièces - Ngor","900 000CFA","Ngor, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ngor-4391826"
"1706212402-3596","https://sn.coinafrique.com/categorie/villas?page=8","Villa duplex 5 piéces  - Comico","650 000CFA","Ouakam, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/villa-duplex-5-pieces-comico-4382647"
"1706212402-3597","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 6 pièces - HLM Grand Yoff","127 000 000CFA","Grand Yoff, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-hlm-grand-yoff-4416458"
"1706212402-3598","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 6 pièces - Gibraltar","225 000 000CFA","Dakar Plateau, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-gibraltar-4379593"
"1706212402-3599","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 6 pièces - Dakar","85 000 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-dakar-4379553"
"1706212402-3600","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 04 pièces - Bambilor","60 000 000CFA","Rufisque, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-04-pieces-bambilor-4415578"
"1706212402-3601","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa à Liberté 6","90 000 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-a-liberte-6-4378828"
"1706212402-3602","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 10 pièces - Almadies","399 000 000CFA","Almadies, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-almadies-4415303"
"1706212402-3603","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa R+1 - Cité Sonatel Malika","6 000 000CFA","Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-cite-sonatel-malika-4415205"
"1706212402-3604","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 4 pièces - Sacré-coeur","170 000 000CFA","Sacré-Coeur, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-sacre-coeur-4378947"
"1706212402-3605","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 7 pièces - Hann Marinas","1 800 000CFA","Hann Bel-Air, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-hann-marinas-4375429"
"1706212402-3606","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 10 pièces - Mamelles","470CFA","Mamelles, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-mamelles-4414418"
"1706212402-3607","https://sn.coinafrique.com/categorie/villas?page=8","Location villa meublée 4 pièces - Almadies","80 000CFA","Almadies, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-4-pieces-almadies-4414378"
"1706212402-3608","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 03 pièces - Warang","40 000 000CFA","Saly, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-03-pieces-warang-4414132"
"1706212402-3609","https://sn.coinafrique.com/categorie/villas?page=8","Location villa duplex 5 pièces - Cité Keur Gorgui","1 300 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-cite-keur-gorgui-4374977"
"1706212402-3610","https://sn.coinafrique.com/categorie/villas?page=8","Location villa 3 pièces - Mermoz","700 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-mermoz-4374931"
"1706212402-3611","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa - Fann Résidence","2 700 000 000CFA","Fann, Dakar, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-fann-residence-4377563"
"1706212402-3612","https://sn.coinafrique.com/categorie/villas?page=8","Vente villa 4 pièces - Mboro","32 000 000CFA","Mboro, Sénégal","favorite_border3mois","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mboro-4413224"
"1706212408-3613","https://sn.coinafrique.com/categorie/villas?page=7","Location villa 12 pièces - Almadies","4 000 000CFA","Almadies, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/location-villa-12-pieces-almadies-4452232"
"1706212408-3614","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa - Diamniadio","36 000 000CFA","Diamniadio, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-diamniadio-4451969"
"1706212408-3615","https://sn.coinafrique.com/categorie/villas?page=7","Location villa 6 pièces - cité Africa Ouakam","2 700 000CFA","Ouakam, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-cite-africa-ouakam-4416352"
"1706212408-3616","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa 3 pièces - Mbao","45 000 000CFA","Mbao, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-mbao-4451757"
"1706212408-3617","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa angle - Fann","1 518 000 000CFA","Fann, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-angle-fann-4416124"
"1706212408-3618","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa 5 pièces - Fann","2 700 000 000CFA","Fann, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-fann-4416113"
"1706212408-3619","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa 8 pièces - Mamelles","465 000 000CFA","Mamelles, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-mamelles-4415033"
"1706212408-3620","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa 9 pièces - Mamelles","439 000 000CFA","Mamelles, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-mamelles-4414999"
"1706212408-3621","https://sn.coinafrique.com/categorie/villas?page=7","Location villa 7 pièces - Mamelles Cité Cheikh Amar","2 700 000CFA","Mamelles, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-cite-cheikh-amar-4410995"
"1706212408-3622","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa 3 pièces - Saly","78 000 000CFA","Saly, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-saly-4450430"
"1706212408-3623","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa 5 pièces - Somone","95 000 000CFA","Saly, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-somone-4449815"
"1706212408-3624","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa 06 pièces - Mamelles","210 000 000CFA","Mamelles, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-06-pieces-mamelles-4410276"
"1706212408-3625","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa 4 pièces - Toubab Dialaw","70 000 000CFA","Rufisque, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-toubab-dialaw-4449769"
"1706212408-3626","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa meublée 5 pièces - Toubab Dialaw","70 000 000CFA","Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-meublee-5-pieces-toubab-dialaw-4449243"
"1706212408-3627","https://sn.coinafrique.com/categorie/villas?page=7","Location villa 8 pièces - Almadies","4 500 000CFA","Almadies, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-almadies-4412805"
"1706212408-3628","https://sn.coinafrique.com/categorie/villas?page=7","Location villa 7 pièces  - Sicap Liberté 6 Extension","2 200 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-sicap-liberte-6-extension-4412445"
"1706212408-3629","https://sn.coinafrique.com/categorie/villas?page=7","Location villa 8 pièces - Yoff","3 000 000CFA","Yoff, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-yoff-4449141"
"1706212408-3630","https://sn.coinafrique.com/categorie/villas?page=7","Vente villa 9 pièces - Point E","1 550 000 000CFA","Point E, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-point-e-4412399"
"1706212408-3631","https://sn.coinafrique.com/categorie/villas?page=7","Location villa 7 pièces  - Almadies","1 500 000CFA","Almadies, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-almadies-4412493"
"1706212408-3632","https://sn.coinafrique.com/categorie/villas?page=7","Location villa 6 pièces - Almadies","4 500 000CFA","Almadies, Dakar, Sénégal","favorite_border2mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-4413725"
