Superficie,Prix,Adresse,Img_link
197,13500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3094177_uploaded_image1_1620044138.jpg
150,10000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3093809_uploaded_image1_1620036210.jpg
225,1000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3093478_uploaded_image1_1620025982.jpg
300,1800000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3088338_uploaded_image1_1619796405.jpg
150,16000000,"Sicap-Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3088132_uploaded_image1_1619788043.jpg
1000,115000000,"Fatick, Sénégal",https://images.coinafrique.com/thumb_3088071_uploaded_image1_1619785119.jpg
300,27000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3087688_uploaded_image1_1619758350.jpg
700,95000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3086783_uploaded_image1_1619710797.jpg
300,14000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3086476_uploaded_image1_1619702517.jpg
150,1900000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3086248_uploaded_image1_1619696081.jpg
400,75000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3085731_uploaded_image1_1619663781.jpg
4000,1200000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3084511_uploaded_image1_1619609100.jpg
185,55000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3082830_uploaded_image1_1619529997.jpg
300,2000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3082605_uploaded_image1_1619522857.jpg
150,8000000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3081080_uploaded_image1_1619446435.jpg
225,1500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3080961_uploaded_image1_1619442511.jpg
300,1800000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3080947_uploaded_image1_1619442056.jpg
300,750000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3080916_uploaded_image1_1619440888.jpg
300,5000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3080905_uploaded_image1_1619440383.jpg
300,15000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3080888_uploaded_image1_1619439802.jpg
200,110000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3080807_uploaded_image1_1619437202.jpg
200,3000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3080789_uploaded_image1_1619436748.jpg
160,47000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3080016_uploaded_image1_1619395460.jpg
300,10000000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_3079967_uploaded_image1_1619390660.jpg
150,19000000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_3074762_uploaded_image1_1619109949.jpg
150,12000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3074469_uploaded_image3_1619102928.jpeg
300,5000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3074220_uploaded_image1_1619096667.jpg
600,25000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3074210_uploaded_image1_1619095950.jpg
300,2700000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3074186_uploaded_image1_1619095507.jpg
300,160000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3073995_uploaded_image1_1619091345.jpg
150,14000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3073506_uploaded_image1_1619073126.jpg
600,3000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3073451_uploaded_image1_1619070232.jpg
150,9000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3072523_uploaded_image1_1619021950.jpg
225,2000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3072484_uploaded_image1_1619020628.jpg
275,4000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3072356_uploaded_image1_1619018077.jpg
275,3800,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3072161_uploaded_image1_1619013490.jpg
225,1800000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3072068_uploaded_image1_1619011188.jpg
4,80000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3071871_uploaded_image1_1619006660.jpg
5000,155000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3071861_uploaded_image1_1619006400.jpg
225,950000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3069775_uploaded_image1_1618918647.jpg
150,2500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3069764_uploaded_image1_1618918444.jpg
250,3000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3069750_uploaded_image1_1618918184.jpg
150,20000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3069675_uploaded_image1_1618915953.jpg
150,6000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3069545_uploaded_image2_1618912527.jpeg
180,14000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3069275_uploaded_image1_1618897926.jpg
500,250000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3069269_uploaded_image1_1618896980.jpg
300,14800000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3069122_uploaded_image1_1618876415.jpg
1,35000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3068355_uploaded_image1_1618846743.jpg
150,13500000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3068334_uploaded_image1_1618846141.jpg
235,85000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3067946_uploaded_image1_1618836300.jpg
150,12000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3063145_uploaded_image1_1618580742.jpg
20000,22000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3063024_uploaded_image1_1618577034.jpg
200,85000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3062888_uploaded_image1_1618573280.jpg
150,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3062886_uploaded_image1_1618573257.jpg
300,20000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3062718_uploaded_image1_1618569044.jpg
225,2000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3061378_uploaded_image1_1618496385.jpg
150,2500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3061373_uploaded_image1_1618496271.jpg
850,600000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3060351_uploaded_image1_1618451570.jpg
225,3000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_3059697_uploaded_image1_1618422456.jpg
150,20000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3059659_uploaded_image1_1618420943.jpg
150,17000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3059565_uploaded_image1_1618418105.jpg
150,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3059157_uploaded_image1_1618408556.jpg
160,16000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3059034_uploaded_image1_1618406444.jpg
150,2700000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3058857_uploaded_image1_1618403022.jpg
1,26000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3058665_uploaded_image1_1618398935.jpg
235,75000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3058023_uploaded_image1_1618364352.jpg
300,8000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3057175_uploaded_image1_1618328179.jpg
225,50000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3056953_uploaded_image1_1618323264.jpg
225,25000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3056693_uploaded_image1_1618316510.jpg
250,13000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3056576_uploaded_image3_1618314553.jpeg
180,14000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3056396_uploaded_image1_1618310256.jpg
150,2500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3056306_uploaded_image1_1618308682.jpg
300,14000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3056259_uploaded_image1_1618307853.jpg
150,9000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3056240_uploaded_image1_1618307493.jpg
4416,130000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3054755_uploaded_image1_1618234800.jpg
150,5000000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_3054704_uploaded_image1_1618233354.jpg
150,7500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3054649_uploaded_image1_1618231889.jpg
504,245000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3054153_uploaded_image1_1618218550.jpg
13000,750000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3053807_uploaded_image1_1618189464.jpg
1800,2800000000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3053670_uploaded_image1_1618182084.jpg
200,90000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3049784_uploaded_image1_1617980391.jpg
150,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3049620_uploaded_image1_1617975253.jpg
150,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3049614_uploaded_image1_1617975021.jpg
2,375000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3049473_uploaded_image1_1617970623.jpg
3,350000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3049237_uploaded_image1_1617964518.jpg
300,3500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3047986_uploaded_image1_1617903406.jpg
150,110000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3047628_uploaded_image1_1617893244.jpg
600,6500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3047538_uploaded_image1_1617891015.jpg
150,4000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3047274_uploaded_image1_1617884361.jpg
500,37500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3047238_uploaded_image1_1617883688.jpg
300,4000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3047198_uploaded_image1_1617882469.jpg
300,3000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3047184_uploaded_image1_1617882086.jpg
225,300000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3046861_uploaded_image1_1617873291.jpg
20000,8000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3046681_uploaded_image1_1617867980.jpg
185,35000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3046358_uploaded_image1_1617838047.jpg
9856,14500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3045730_uploaded_image1_1617812688.jpg
240,40000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3045723_uploaded_image1_1617812331.jpg
200,60000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3045612_uploaded_image1_1617809014.jpg
150,50000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3045605_uploaded_image1_1617808859.jpg
5,900000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3045429_uploaded_image1_1617803951.jpg
450,700000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3045206_uploaded_image1_1617798858.jpg
5,900000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3045124_uploaded_image1_1617797266.jpg
300,2000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_3045085_uploaded_image1_1617796175.jpg
300,11000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3042604_uploaded_image1_1617705641.jpg
225,250000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3042182_uploaded_image1_1617691334.jpg
300,160000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3035531_uploaded_image1_1617370882.jpg
150,27000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3035428_uploaded_image1_1617367982.jpg
225,27000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3035421_uploaded_image1_1617367875.jpg
290,35000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3035411_uploaded_image1_1617367697.jpg
150,6000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3034768_uploaded_image2_1617351964.jpeg
168,4000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3034727_uploaded_image1_1617350781.jpg
300,55000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3033365_uploaded_image1_1617291702.jpg
345,90000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3033214_uploaded_image1_1617289118.jpg
200,85000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3033201_uploaded_image1_1617288760.jpg
300,4500000,"Touba, Sénégal",https://images.coinafrique.com/thumb_3033004_uploaded_image3_1617284778.jpeg
900,35000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3032817_uploaded_image1_1617281261.jpg
2000,90000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3032800_uploaded_image1_1617280757.jpg
1800,73000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3032315_uploaded_image1_1617271255.jpg
159,50000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3030794_uploaded_image1_1617201210.jpg
150,2700000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3030645_uploaded_image1_1617197137.jpg
150,20000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3030617_uploaded_image1_1617195985.jpg
331,180000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3030518_uploaded_image1_1617193493.jpg
600,22000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3030486_uploaded_image1_1617192733.jpg
300,7500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3030485_uploaded_image1_1617192694.jpg
150,42000000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3028543_uploaded_image1_1617107099.jpg
150,17000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3028542_uploaded_image1_1617107073.jpg
500,6000000,"Touba, Sénégal",https://images.coinafrique.com/thumb_3028541_uploaded_image1_1617107042.jpg
200,30000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3028535_uploaded_image1_1617106821.jpg
150,6500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3028476_uploaded_image1_1617105117.jpg
5000,208000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3028394_uploaded_image1_1617102166.jpg
400,20000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3028384_uploaded_image1_1617101664.jpg
150,5000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3028358_uploaded_image1_1617100539.jpg
150,7000000,"Niaga, Sénégal",https://images.coinafrique.com/thumb_3026975_uploaded_image1_1617026439.jpg
1000,35500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3026946_uploaded_image1_1617025308.jpg
280,3000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3026919_uploaded_image1_1617024472.jpg
40,17000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3026866_uploaded_image1_1617022916.jpg
225,3000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3026571_uploaded_image2_1617014695.jpeg
150,13000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3026538_uploaded_image1_1617013057.jpg
225,350000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3026196_uploaded_image3_1616980054.jpeg
225,2300000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3026193_uploaded_image2_1616979725.jpeg
237,100000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3024755_uploaded_image1_1616880503.jpg
290,35000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3022337_uploaded_image1_1616760213.jpg
500,6000000,"Touba, Sénégal",https://images.coinafrique.com/thumb_3021960_uploaded_image1_1616748214.jpg
210,95000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3021695_uploaded_image1_1616721832.jpg
250,12500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3021694_uploaded_image1_1616721797.jpg
150,15000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3021151_uploaded_image1_1616693675.jpg
200,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3020447_uploaded_image1_1616674660.jpg
512,32500000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3020442_uploaded_image1_1616674558.jpg
300,18000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3019819_uploaded_image1_1616642701.jpg
167,32000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3019784_uploaded_image1_1616636390.jpg
230,45000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3019178_uploaded_image1_1616608713.jpg
300,5000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3019128_uploaded_image1_1616606567.jpg
300,2000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3019089_uploaded_image1_1616605659.jpg
400,30000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3019065_uploaded_image1_1616605204.jpg
225,2500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3019050_uploaded_image1_1616604768.jpg
500,20000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3018629_uploaded_image3_1616589956.jpeg
300,3500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3018574_uploaded_image1_1616588727.jpg
300,4000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3018490_uploaded_image1_1616586787.jpg
300,2500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3018483_uploaded_image1_1616586563.jpg
300,3500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3018381_uploaded_image1_1616583606.jpg
25,25000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3017880_uploaded_image1_1616546358.jpg
210,12000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3017278_uploaded_image1_1616520206.jpg
150,25000000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3017227_uploaded_image1_1616518277.jpg
150,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3017129_uploaded_image1_1616513518.jpg
1000,370000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3017125_uploaded_image1_1616513433.jpg
225,250000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3016564_uploaded_image2_1616497414.jpeg
150,31000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3015759_uploaded_image1_1616446589.jpg
150,27000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3015500_uploaded_image1_1616435791.jpg
150,9000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3014900_uploaded_image1_1616417295.jpg
150,700000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3014653_uploaded_image1_1616410840.jpg
300,6000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3009532_uploaded_image1_1616114109.jpg
150,6000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3009475_uploaded_image1_1616109387.jpg
4,4000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3009414_uploaded_image1_1616107288.jpg
150,30000000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_3009409_uploaded_image1_1616107144.jpg
225,2000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3008801_uploaded_image1_1616082061.jpg
200,65000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3008296_uploaded_image1_1616067223.jpg
376,130000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3008059_uploaded_image1_1616060759.jpg
300,13000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3007545_uploaded_image1_1616017258.jpg
1,150000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3007122_uploaded_image1_1616000202.jpg
296,145000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3006732_uploaded_image1_1615987009.jpg
250,210000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3006630_uploaded_image1_1615984122.jpg
250,600000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005231_uploaded_image1_1615917435.jpg
150,18000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3004804_uploaded_image1_1615903775.jpg
350,350000000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3004796_uploaded_image1_1615903430.jpg
200,75000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3004793_uploaded_image1_1615903340.jpg
200,90000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3004791_uploaded_image1_1615903117.jpg
354,13500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3004477_uploaded_image2_1615893185.jpeg
150,3000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3004435_uploaded_image1_1615891722.jpg
300,45000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3004254_uploaded_image1_1615885757.jpg
225,50000000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3003221_uploaded_image1_1615824192.jpg
216,280000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3003208_uploaded_image1_1615823728.jpg
225,85000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002967_uploaded_image1_1615816441.jpg
150,70000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002919_uploaded_image1_1615815316.jpg
200,60000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002912_uploaded_image1_1615815095.jpg
150,4000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3002909_uploaded_image1_1615815050.jpg
230,150000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002908_uploaded_image1_1615815042.jpg
4386,55000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3002787_uploaded_image1_1615811177.jpg
50000,30000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3002752_uploaded_image1_1615810106.jpg
290,35000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002576_uploaded_image1_1615804869.jpg
300,9000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_3002498_uploaded_image1_1615802814.jpg
10000,30000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_3002487_uploaded_image1_1615802345.jpg
220,7000000,"Niaga, Sénégal",https://images.coinafrique.com/thumb_3002482_uploaded_image1_1615801970.jpg
2,375000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3002353_uploaded_image1_1615796997.jpg
150,5000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2999646_uploaded_image1_1615631045.jpg
300,5000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_2998838_uploaded_image1_1615572690.jpg
225,500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_2998488_uploaded_image1_1615559894.jpg
150,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2998233_uploaded_image1_1615550761.jpg
150,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2998137_uploaded_image1_1615548272.jpg
300,2500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_2998127_uploaded_image1_1615547828.jpg
205,85000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2997625_uploaded_image1_1615512789.jpg
225,2500000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_2996978_uploaded_image1_1615483934.jpg
200,85000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_2996819_uploaded_image1_1615478715.jpg
400,85000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2996813_uploaded_image1_1615478614.jpg
225,1500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2996557_uploaded_image1_1615471833.jpg
180,30000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2996522_uploaded_image1_1615470863.jpg
225,2500000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_2996319_uploaded_image1_1615464753.jpg
400,5000000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_2996311_uploaded_image1_1615464661.jpg
300,6000000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_2996304_uploaded_image1_1615464555.jpg
150,6000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2996037_uploaded_image1_1615457549.jpg
150,7000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2995974_uploaded_image1_1615455475.jpg
400,800000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_2995343_uploaded_image1_1615413568.jpg
500,250000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2994997_uploaded_image1_1615397361.jpg
7500,19000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_2994930_uploaded_image1_1615394693.jpg
22,18000,"Thies, Sénégal",https://images.coinafrique.com/thumb_2994419_uploaded_image1_1615379638.jpg
300,3000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2992852_uploaded_image2_1615304087.jpeg
150,9000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2992774_uploaded_image1_1615301903.jpg
300,200000000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_2991964_uploaded_image1_1615276628.jpg
150,9000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_2991025_uploaded_image1_1615217552.jpg
150,6000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2990459_uploaded_image1_1615200934.jpg
3,800000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2990439_uploaded_image1_1615200195.jpg
150,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2987680_uploaded_image1_1615026421.jpg
200,70000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2986842_uploaded_image1_1614966364.jpg
441,220000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2986837_uploaded_image1_1614966224.jpg
1200,37000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2986281_uploaded_image1_1614944828.jpg
6500,92000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2986064_uploaded_image1_1614939197.jpg
250,110000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2985092_uploaded_image1_1614878312.jpg
200,100000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2985083_uploaded_image1_1614878016.jpg
1450,65000000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_2984082_uploaded_image1_1614854584.jpg
300,10000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2983911_uploaded_image1_1614850225.jpg
1200,25000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_2983908_uploaded_image1_1614850141.jpg
7840,100000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2982869_uploaded_image1_1614793855.jpg
200,75000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2982644_uploaded_image1_1614788158.jpg
160,8000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_2982302_uploaded_image1_1614777705.jpg
150,6000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2982144_uploaded_image1_1614773574.jpg
